# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  934       2.062969648955e-10       4.786696453399e-12       7.537851676801e-12       1.415039639425e-14       8.330517678289e-15       1.877728356391e-15       2.513659304961e-16 
  935       2.048134211894e-10       4.822008514781e-12       7.439630136236e-12       1.414337171417e-14       8.296865621230e-15       1.852638211966e-15       2.526840054247e-16 
  936       2.033426523328e-10       4.856895510843e-12       7.337948369131e-12       1.413631297356e-14       8.263380182859e-15       1.827649010998e-15       2.539682142515e-16 
  937       2.018850558160e-10       4.891341227924e-12       7.232856543216e-12       1.412922480876e-14       8.230060214460e-15       1.802768066713e-15       2.552189317471e-16 
  938       2.004410317930e-10       4.925329334768e-12       7.124405383900e-12       1.412211189403e-14       8.196904545426e-15       1.778002747404e-15       2.564365373868e-16 
  939       1.990109830875e-10       4.958843382224e-12       7.012646175872e-12       1.411497894169e-14       8.163911983186e-15       1.753360476567e-15       2.576214153648e-16 
  940       1.975953151990e-10       4.991866802954e-12       6.897630764687e-12       1.410783070219e-14       8.131081313133e-15       1.728848733039e-15       2.587739546078e-16 
  941       1.961944363096e-10       5.024382911146e-12       6.779411558369e-12       1.410067196421e-14       8.098411298554e-15       1.704475051138e-15       2.598945487890e-16 
  942       1.948087572902e-10       5.056374902208e-12       6.658041529004e-12       1.409350755478e-14       8.065900680558e-15       1.680247020801e-15       2.609835963421e-16 
  943       1.934386917067e-10       5.087825852488e-12       6.533574214335e-12       1.408634233935e-14       8.033548178002e-15       1.656172287723e-15       2.620415004753e-16 
  944       1.920846558264e-10       5.118718718969e-12       6.406063719356e-12       1.407918122190e-14       8.001352487420e-15       1.632258553497e-15       2.630686691850e-16 
  945       1.907470686245e-10       5.149036338982e-12       6.275564717909e-12       1.407202914505e-14       7.969312282954e-15       1.608513575750e-15       2.640655152697e-16 
  946       1.894263517903e-10       5.178761429912e-12       6.142132454280e-12       1.406489109011e-14       7.937426216279e-15       1.584945168283e-15       2.650324563442e-16 
  947       1.881229297336e-10       5.207876588899e-12       6.005822744793e-12       1.405777207727e-14       7.905692916534e-15       1.561561201212e-15       2.659699148533e-16 
  948       1.868372295911e-10       5.236364292553e-12       5.866691979405e-12       1.405067716558e-14       7.874110990245e-15       1.538369601101e-15       2.668783180857e-16 
  949       1.855696208333e-10       5.264209111885e-12       5.724798609020e-12       1.404361103200e-14       7.842679187145e-15       1.515376995429e-15       2.677580016105e-16 
  950       1.843202330544e-10       5.291404395058e-12       5.580207629279e-12       1.403657670089e-14       7.811396900545e-15       1.492584622835e-15       2.686089179302e-16 
  951       1.830891353912e-10       5.317945686895e-12       5.432986168935e-12       1.402957679511e-14       7.780263674519e-15       1.469992360211e-15       2.694309233718e-16 
  952       1.818763966664e-10       5.343828522968e-12       5.283202012178e-12       1.402261395548e-14       7.749279038663e-15       1.447600072632e-15       2.702238742594e-16 
  953       1.806820853873e-10       5.369048429597e-12       5.130923600431e-12       1.401569084076e-14       7.718442508051e-15       1.425407613319e-15       2.709876269146e-16 
  954       1.795062697435e-10       5.393600923856e-12       4.976220034141e-12       1.400881012776e-14       7.687753583180e-15       1.403414823589e-15       2.717220376580e-16 
  955       1.783490176057e-10       5.417481513569e-12       4.819161074573e-12       1.400197451131e-14       7.657211749924e-15       1.381621532820e-15       2.724269628103e-16 
  956       1.772103965240e-10       5.440685697318e-12       4.659817145605e-12       1.399518670436e-14       7.626816479484e-15       1.360027558407e-15       2.731022586931e-16 
  957       1.760904737257e-10       5.463208964437e-12       4.498259335516e-12       1.398844943800e-14       7.596567228336e-15       1.338632705720e-15       2.737477816302e-16 
  958       1.749893161144e-10       5.485046795017e-12       4.334559398784e-12       1.398176546149e-14       7.566463438184e-15       1.317436768063e-15       2.743633879484e-16 
  959       1.739069902676e-10       5.506194659908e-12       4.168789757878e-12       1.397513754232e-14       7.536504535908e-15       1.296439526631e-15       2.749489339790e-16 
  960       1.728435624355e-10       5.526648020718e-12       4.001023505049e-12       1.396856846625e-14       7.506689933516e-15       1.275640750470e-15       2.755042760582e-16 
  961       1.717990985388e-10       5.546402329816e-12       3.831334404124e-12       1.396206103733e-14       7.477019028095e-15       1.255040196433e-15       2.760292705289e-16 
  962       1.707736641677e-10       5.565453030331e-12       3.659796892302e-12       1.395561807797e-14       7.447491201758e-15       1.234637609141e-15       2.765237737413e-16 
  963       1.697673245795e-10       5.583795556156e-12       3.486486081943e-12       1.394924242897e-14       7.418105821596e-15       1.214432720939e-15       2.769876420539e-16 
  964       1.687801446976e-10       5.601425331948e-12       3.311477762362e-12       1.394293694956e-14       7.388862239632e-15       1.194425251855e-15       2.774207318349e-16 
  965       1.678121891090e-10       5.618337773129e-12       3.134848401623e-12       1.393670451744e-14       7.359759792766e-15       1.174614909558e-15       2.778228994632e-16 
  966       1.668635220634e-10       5.634528285886e-12       2.956675148335e-12       1.393054802882e-14       7.330797802726e-15       1.155001389318e-15       2.781940013290e-16 
  967       1.659342074711e-10       5.649992267176e-12       2.777035833437e-12       1.392447039849e-14       7.301975576021e-15       1.135584373960e-15       2.785338938355e-16 
  968       1.650243089013e-10       5.664725104723e-12       2.596008972001e-12       1.391847455980e-14       7.273292403892e-15       1.116363533829e-15       2.788424333997e-16 
  969       1.641338895805e-10       5.678722177022e-12       2.413673765015e-12       1.391256346477e-14       7.244747562256e-15       1.097338526740e-15       2.791194764533e-16 
  970       1.632630123909e-10       5.691978853339e-12       2.230110101186e-12       1.390674008410e-14       7.216340311665e-15       1.078508997943e-15       2.793648794440e-16 
  971       1.624117398684e-10       5.704490493713e-12       2.045398558725e-12       1.390100740718e-14       7.188069897249e-15       1.059874580079e-15       2.795784988363e-16 
  972       1.615801342015e-10       5.716252448957e-12       1.859620407146e-12       1.389536844222e-14       7.159935548670e-15       1.041434893137e-15       2.797601911130e-16 
  973       1.607682572288e-10       5.727260060659e-12       1.672857609053e-12       1.388982621618e-14       7.131936480073e-15       1.023189544413e-15       2.799098127759e-16 
  974       1.599761704379e-10       5.737508661182e-12       1.485192821940e-12       1.388438377492e-14       7.104071890032e-15       1.005138128469e-15       2.800272203467e-16 
  975       1.592039349638e-10       5.746993573668e-12       1.296709399979e-12       1.387904418313e-14       7.076340961507e-15       9.872802270925e-16       2.801122703687e-16 
  976       1.584516115865e-10       5.755710112038e-12       1.107491395814e-12       1.387381052449e-14       7.048742861787e-15       9.696154092498e-16       2.801648194073e-16 
  977       1.577192607302e-10       5.763653580991e-12       9.176235623577e-13       1.386868590163e-14       7.021276742446e-15       9.521432310495e-16       2.801847240511e-16 
  978       1.570069424608e-10       5.770819276010e-12       7.271913545781e-13       1.386367343617e-14       6.993941739290e-15       9.348632356983e-16       2.801718409133e-16 
  979       1.563147164849e-10       5.777202483359e-12       5.362809312972e-13       1.385877626883e-14       6.966736972311e-15       9.177749534594e-16       2.801260266326e-16 
  980       1.556426421477e-10       5.782798480086e-12       3.449791569816e-13       1.385399755940e-14       6.939661545631e-15       9.008779016114e-16       2.800471378741e-16 
  981       1.549907784313e-10       5.787602534024e-12       1.533736035361e-13       1.384934048681e-14       6.912714547459e-15       8.841715844059e-16       2.799350313305e-16 
  982       1.543591839533e-10       5.791609903792e-12      -3.844744790347e-14       1.384480824919e-14       6.885895050037e-15       8.676554930260e-16       2.797895637232e-16 
  983       1.537479169647e-10       5.794815838796e-12      -2.303950051768e-13       1.384040406387e-14       6.859202109594e-15       8.513291055446e-16       2.796105918032e-16 
  984       1.531570353488e-10       5.797215579232e-12      -4.223793633063e-13       1.383613116746e-14       6.832634766290e-15       8.351918868827e-16       2.793979723525e-16 
  985       1.525865966187e-10       5.798804356086e-12      -6.143101027040e-13       1.383199281588e-14       6.806192044175e-15       8.192432887674e-16       2.791515621848e-16 
  986       1.520366579165e-10       5.799577391133e-12      -8.060960873782e-13       1.382799228438e-14       6.779872951132e-15       8.034827496904e-16       2.788712181466e-16 
  987       1.515072760108e-10       5.799529896942e-12      -9.976454631407e-13       1.382413286762e-14       6.753676478831e-15       7.879096948660e-16       2.785567971186e-16 
  988       1.509985072956e-10       5.798657076877e-12      -1.188865655814e-12       1.382041787967e-14       6.727601602677e-15       7.725235361896e-16       2.782081560163e-16 
  989       1.505104077884e-10       5.796954125095e-12      -1.379663369436e-12       1.381685065409e-14       6.701647281764e-15       7.573236721958e-16       2.778251517915e-16 
  990       1.500430331283e-10       5.794416226548e-12      -1.569944584472e-12       1.381343454396e-14       6.675812458822e-15       7.423094880168e-16       2.774076414329e-16 
  991       1.495963975477e-10       5.791040551297e-12      -1.759622075812e-12       1.381017233195e-14       6.650096186065e-15       7.274800426411e-16       2.769555947395e-16 
  992       1.491703501264e-10       5.786832269633e-12      -1.948638091779e-12       1.380706445109e-14       6.624498004866e-15       7.128331257252e-16       2.764694344579e-16 
  993       1.487646967101e-10       5.781798625613e-12      -2.136942005829e-12       1.380411073786e-14       6.599017571578e-15       6.983661867977e-16       2.759497011600e-16 
  994       1.483792407655e-10       5.775946951031e-12      -2.324482826180e-12       1.380131101978e-14       6.573654532114e-15       6.840766466184e-16       2.753969409407e-16 
  995       1.480137833731e-10       5.769284665664e-12      -2.511209194941e-12       1.379866511531e-14       6.548408521909e-15       6.699618970982e-16       2.748117054325e-16 
  996       1.476681232211e-10       5.761819277517e-12      -2.697069387238e-12       1.379617283388e-14       6.523279165888e-15       6.560193012194e-16       2.741945518207e-16 
  997       1.473420565985e-10       5.753558383065e-12      -2.882011310333e-12       1.379383397582e-14       6.498266078431e-15       6.422461929558e-16       2.735460428577e-16 
